time_s,current_mA
0.31552587646076796,0.0013815836491204178
0.32053422370617696,0.001326003715459184
0.32554257095158595,0.0012685331618920734
0.330550918196995,0.0012092539300994215
0.335559265442404,0.0011482505405801728
0.340567612687813,0.00108560997214231
0.34557595993322204,0.0010214215378882188
0.35058430717863104,0.0009557767578718137
0.3555926544240401,0.0008887692286089778
0.3606010016694491,0.0008204944896273844
0.3656093489148581,0.0007510498872459631
0.37061769616026713,0.0006805344357782381
0.3756260434056761,0.0006090486763574393
0.3806343906510851,0.0005366945335846601
0.38564273789649417,0.000463575170204471
0.39065108514190316,0.0003897948400151851
0.39565943238731216,0.00031545873922348783
0.4006677796327212,0.00024067285645538625
0.4056761268781302,0.00016554382163732148
0.4106844741235392,9.017875396291284e-05
0.41569282136894825,1.4685109162103365e-05
0.42070116861435725,-6.082947370952521e-05
0.4257095158597663,-0.00013625732574283313
0.4307178631051753,-0.00021149090168975557
0.4357262103505843,-0.0002864229333016322
0.44073455759599334,-0.0003609465822725808
0.44574290484140233,-0.00043495559256986156
0.4507512520868113,-0.0005083444419340336
0.4557595993322204,-0.0005810084923328963
0.4607679465776294,-0.0006528441391546933
0.46577629382303837,-0.0007237489589278698
0.4707846410684474,-0.0007936218553567506
0.4757929883138564,-0.0008623632034649258
0.4808013355592654,-0.0009298749916408331
0.48580968280467446,-0.0009960609613829947
0.49081803005008345,-0.0010608267445456597
0.4958263772954925,-0.001124079997889184
0.5008347245409015,-0.0011857305347432814
0.5058430717863105,-0.0012456904535954416
0.5108514190317195,-0.001303874263421156
0.5158597662771286,-0.0013601990055772681
0.5208681135225376,-0.0014145843720846406
0.5258764607679466,-0.001466952820131511
0.5308848080133556,-0.001517229682634248
0.5358931552587646,-0.001565343274697897
0.5409015025041736,-0.0016112249958247181
0.5459098497495827,-0.0016548094277249585
0.5509181969949917,-0.0016960344275887848
0.5559265442404007,-0.0017348412166486862
0.5609348914858097,-0.0017711744632639547
0.5659432387312187,-0.001804982351547289
0.5709515859766277,-0.0018362165339027663
0.5759599332220368,-0.0018648309962160518
0.5809682804674458,-0.0018907720893051926
0.5859766277128547,-0.0019139084798153484
0.5909849749582637,-0.001933622357313031
0.5959933222036727,-0.0019468343117014792
0.6010016694490818,-0.0019401869132396048
0.6060100166944908,-0.0018651662318840152
0.6110183639398998,-0.0015764998286008965
0.6160267111853088,-0.0007219364003450899
0.6210350584307178,0.0013684809854450008
0.6260434056761268,0.005624935748380757
0.6310517529215359,0.012780276437976816
0.6360601001669449,0.022511600683189924
0.6410684474123539,0.03273699488636331
0.6460767946577629,0.039958905652931025
0.6510851419031719,0.04092858409301488
0.656093489148581,0.0345864512502778
0.66110183639399,0.022668369043809505
0.666110183639399,0.00847489334374496
0.671118530884808,-0.00503657209683602
0.676126878130217,-0.01630700568718474
0.681135225375626,-0.024961621176027335
0.6861435726210351,-0.0310455700715036
0.6911519198664441,-0.03453340429072365
0.6961602671118531,-0.03533914946053763
0.7011686143572621,-0.03356792982800733
0.7061769616026711,-0.029689677376571376
0.7111853088480802,-0.024499337116887062
0.7161936560934892,-0.018911710001818464
0.7212020033388982,-0.013720289425298755
0.7262103505843072,-0.009434056116217775
0.7312186978297162,-0.006239633116572718
0.7362270450751252,-0.0040679859607873564
0.7412353923205343,-0.002708438450614214
0.7462437395659433,-0.0019147553884650353
0.7512520868113522,-0.0014731241667086462
0.7562604340567612,-0.0012289139622072406
0.7612687813021702,-0.001084944765770848
0.7662771285475792,-0.0009870315218708777
0.7712854757929883,-0.0009080605352413817
0.7762938230383973,-0.000835781454023249
0.7813021702838063,-0.0007651936924561809
0.7863105175292153,-0.0006944734456312281
0.7913188647746243,-0.0006230568813454199
0.7963272120200334,-0.0005508351115756185
0.8013355592654424,-0.0004778496911356086
0.8063439065108514,-0.00040418820050313123
0.8113522537562604,-0.0003299515896896898
0.8163606010016694,-0.0002552447752495652
0.8213689482470784,-0.00018017407841606828
0.8263772954924875,-0.0001048464970693691
0.8313856427378965,-2.936942663151375e-05
0.8363939899833055,4.614951861480728e-05
0.8414023372287145,0.00012160266371617915
0.8464106844741235,0.00019688242738662173
0.8514190317195326,0.0002718814755261847
0.8564273789649416,0.0003464928742770274
0.8614357262103506,0.000420610242492569
0.8664440734557596,0.0004941279034163425
0.8714524207011686,0.0005669410353562552
0.8764607679465776,0.000638945821139663
0.8814691151919867,0.000710039596136193
0.8864774624373957,0.0007801209946372693
0.8914858096828047,0.00084909009438363
0.8964941569282137,0.0009168485590347727
0.9015025041736227,0.000983299778377191
0.9065108514190318,0.0010483490060714956
0.9115191986644408,0.0011119034947420106
0.9165275459098498,0.0011738726282162586
0.9215358931552587,0.001234168050725752
0.9265442404006677,0.0012927037928839044
0.9315525876460767,0.0013493963942614283
0.9365609348914858,0.0014041650223844552
0.9415692821368948,0.0014569315879857055
0.9465776293823038,0.0015076208563443972
0.9515859766277128,0.0015561605545561213
0.9565943238731218,0.0016024814745797583
0.9616026711185308,0.0016465175719145003
0.9666110183639399,0.0016882060597662961
0.9716193656093489,0.001727487498569431
0.9766277128547579,0.0017643058807356416
0.9816360601001669,0.0017986087105098904
0.9866444073455759,0.0018303470788189654
0.991652754590985,0.001859475733006177
0.996661101836394,0.0018859531413527241
1.001669449081803,0.0019097415522937424
1.006677796327212,0.00193080704824459
1.011686143572621,0.0019491195939606387
1.01669449081803,0.0019646530793616117
1.021702838063439,0.0019773853567594105
1.026711185308848,0.001987298272436354
1.0317195325542572,0.0019943776925287994
1.0367278797996662,0.001998613523179246
1.0417362270450752,0.0019999997249281866
1.0467445742904842,0.0019985343213251867
1.0517529215358932,0.001994219401746912
1.0567612687813022,0.00198706111841809
1.0617696160267112,0.0019770696776396503
1.0667779632721202,0.0019642593252365502
1.0717863105175292,0.0019486483262460392
1.0767946577629381,0.001930258938875313
1.0818030050083471,0.0019091173827657012
1.0868113522537561,0.0018852538016086242
1.0918196994991654,0.001858702220166634
1.0968280467445743,0.001829500495760808
1.1018363939899833,0.0017976902642936744
1.1068447412353923,0.0017633168808846194
1.1118530884808013,0.0017264293552024309
1.1168614357262103,0.0016870802815871695
1.1218697829716193,0.0016453257640610098
1.1268781302170283,0.0016012253363349618
1.1318864774624373,0.0015548418769255376
1.1368948247078463,0.0015062415195023786
1.1419031719532553,0.0014554935585946835
1.1469115191986645,0.0014026703507908627
1.1519198664440735,0.0013478472115723203
1.1569282136894825,0.0012911023079284073
1.1619365609348915,0.0012325165469057144
1.1669449081803005,0.0011721734602505706
1.1719532554257095,0.0011101590853092379
1.1769616026711185,0.0010465618423556174
1.1819699499165275,0.0009814724085213677
1.1869782971619365,0.0009149835885081917
1.1919866444073455,0.0008471901822666242
1.1969949916527545,0.0007781888498299919
1.2020033388981637,0.0007080779734962565
1.2070116861435727,0.0006369575175542643
1.2120200333889817,0.0005649288857543568
1.2170283806343907,0.000492094776726626
1.2220367278797997,0.00041855903755290793
1.2270450751252087,0.00034442651570131634
1.2320534223706177,0.000269802909534421
1.2370617696160267,0.00019479461760421878
1.2420701168614356,0.00011950858694877277
1.2470784641068446,4.4052160606818275e-05
1.2520868113522536,-3.146707543225029e-05
1.2570951585976629,-0.00010694144562479193
1.2621035058430718,-0.00018226333839701847
1.2671118530884808,-0.0002573253595778856
1.2721202003338898,-0.00033202048552201033
1.2771285475792988,-0.0004062422157042918
1.2821368948247078,-0.0004798847245686663
1.2871452420701168,-0.0005528430124144886
1.2921535893155258,-0.0006250130551054069
1.2971619365609348,-0.0006962919523872749
1.3021702838063438,-0.0007665780746036304
1.3071786310517528,-0.0008357712075995505
1.312186978297162,-0.0009037726956072856
1.317195325542571,-0.0009704855819099226
1.32220367278798,-0.0010358147470825704
1.327212020033389,-0.001099667044613896
1.332220367278798,-0.0011619514337146912
1.337228714524207,-0.001222579109124091
1.342237061769616,-0.0012814636277283693
1.347245409015025,-0.0013385210318117803
1.352253756260434,-0.0013936699687637087
1.357262103505843,-0.0014468318070714567
1.362270450751252,-0.0014979307484332812
1.3672787979966612,-0.0015468939358318304
1.3722871452420702,-0.0015936515574138817
1.3772954924874792,-0.0016381369460282944
1.3823038397328882,-0.0016802866742802168
1.3873121869782972,-0.0017200406449660506
1.3923205342237062,-0.001757342176760216
1.3973288814691152,-0.0017921380850315475
1.4023372287145242,-0.0018243787576740964
1.4073455759599331,-0.0018540182258442112
1.4123539232053421,-0.0018810142295030482
1.4173622704507511,-0.0019053282776710563
1.4223706176961604,-0.0019269257033085261
1.4273789649415694,-0.0019457757127439542
1.4323873121869783,-0.0019618514295797495
1.4373956594323873,-0.0019751299330126783
1.4424040066777963,-0.001985592290514422
1.4474123539232053,-0.0019932235848255475
1.4524207011686143,-0.0019980129352207107
1.4574290484140233,-0.001999953512938362
1.4624373956594323,-0.0019990425495367225
1.4674457429048413,-0.00199528132231183
1.4724540901502503,-0.0019886749447626216
1.4774624373956595,-0.0019792304033974125
1.4824707846410685,-0.0019669410781079665
1.4874791318864775,-0.0019516842892737443
1.4924874791318865,-0.0019326561934619173
1.4974958263772955,-0.0019057967427773058
1.5025041736227045,-0.00185422121476048
1.5075125208681135,-0.0017198462235198987
1.5125208681135225,-0.001338950806184762
1.5175292153589315,-0.0003407651800312387
1.5225375626043405,0.0019233670910645383
1.5275459098497495,0.006248320406613428
1.5325542570951585,0.01306932813162376
1.5375626043405677,0.021704079153487627
1.5425709515859767,0.029949804516685028
1.5475792988313857,0.03473121446233457
1.5525876460767947,0.033715259282331454
1.5575959933222037,0.026737944848024175
1.5626043405676127,0.01582477925672213
1.5676126878130217,0.003832203622646753
1.5726210350584306,-0.007056307610136529
1.5776293823038396,-0.015880827793807714
1.5826377295492486,-0.022498456732258462
1.5876460767946576,-0.02695240032205245
1.5926544240400669,-0.029189670521957332
1.5976627712854758,-0.02916262205276859
1.6026711185308848,-0.027044734664692642
1.6076794657762938,-0.023326886992619894
1.6126878130217028,-0.018732611072323945
1.6176961602671118,-0.014023555695988484
1.6227045075125208,-0.009807598190953849
1.6277128547579298,-0.006431508297787949
1.6327212020033388,-0.003979383942177316
1.6377295492487478,-0.002346524814476559
1.6427378964941568,-0.0013378475743368147
1.647746243739566,-0.0007493425312603227
1.652754590984975,-0.00041447447935877714
1.657762938230384,-0.00021813431243605783
1.662771285475793,-9.065654490267669e-05
1.667779632721202,5.514048895215999e-06
1.672787979966611,8.858116116650279e-05
1.67779632721202,0.0001665105463325857
1.682804674457429,0.00024243783432953772
1.687813021702838,0.0003174468977379206
1.692821368948247,0.000391831998237734
1.697829716193656,0.00046561108514954805
1.7028380634390652,0.0005387142202172812
1.7078464106844742,0.0006110464044109856
1.7128547579298832,0.000682506734874381
1.7178631051752922,0.000752993819693376
1.7228714524207012,0.0008224072602934597
1.7278797996661102,0.0008906481061991456
1.7328881469115192,0.0009576190628262781
1.7378964941569282,0.0010232246433466792
1.7429048414023371,0.0010873713072185355
1.7479131886477461,0.0011499675939558593
1.7529215358931551,0.0012109242535947346
1.7579298831385644,0.0012701543739549535
1.7629382303839733,0.001327573504560814
1.7679465776293823,0.001383099777050988
1.7729549248747913,0.0014366540219066845
1.7779632721202003,0.001488159881331776
1.7829716193656093,0.0015375439181239663
1.7879799666110183,0.0015847357203817628
1.7929883138564273,0.001629668001897968
1.7979966611018363,0.0016722766980965473
1.8030050083472453,0.0017125010573760858
1.8080133555926543,0.0017502837277295958
1.8130217028380635,0.001785570838517174
1.8180300500834725,0.0018183120772749094
1.8230383973288815,0.001848460761450548
1.8280467445742905,0.0018759739049636027
1.8330550918196995,0.0019008122794950328
1.8380634390651085,0.0019229404704190942
1.8430717863105175,0.0019423269272976138
1.8480801335559265,0.001958944008864695
1.8530884808013355,0.0019727680224377133
1.8580968280467445,0.001983779257698413
1.8631051752921535,0.0019919620147959348
1.8681135225375627,0.001997304626731708
1.8731218697829717,0.001999799475994289
1.8781302170283807,0.0019994430054204346
1.8831385642737897,0.001996235723266913
1.8881469115191987,0.001990182202485829
1.8931552587646077,0.0019812910742045
1.8981636060100167,0.0019695750154191645
1.9031719532554257,0.001955050730920088
1.9081803005008346,0.0019377389294738248
1.9131886477462436,0.001917664294296597
1.9181969949916526,0.001894855447860896
1.9232053422370616,0.0018693449110854798
1.9282136894824708,0.0018411690569669476
1.9332220367278798,0.0018103680587190272
1.9382303839732888,0.0017769858324934828
1.9432387312186978,0.0017410699747643428
1.9482470784641068,0.00170267169446471
1.9532554257095158,0.0016618457399729177
1.9582637729549248,0.001618650321052136
1.9632721202003338,0.001573147025854722
1.9682804674457428,0.001525400733109657
1.9732888146911518,0.0014754795196182675
1.9782971619365608,0.0014234545631901267
1.98330550918197,0.0013694000411575264
1.988313856427379,0.0013133930246132343
1.993322203672788,0.001255513368522293
1.998330550918197,0.0011958435978645908
2.003338898163606,0.0011344687899705076
2.008347245409015,0.0010714764532174113
2.013355592654424,0.0010069564022599628
2.018363939899833,0.0009410006299721236
2.023372287145242,0.0008737031762834509
2.028380634390651,0.0008051599940966972
2.03338898163606,0.0007354688124778849
2.038397328881469,0.0006647289973139242
2.043405676126878,0.0005930414096364456
2.048414023372287,0.0005205082618138511
2.053422370617696,0.0004472329718166267
2.058430717863105,0.00037332001576370193
2.0634390651085144,0.00029887477896009334
2.0684474123539234,0.0002240034056382613
2.0734557595993324,0.00014881264761731688
2.0784641068447414,7.340971209600299e-05
2.0834724540901504,-2.0978912036587043e-06
2.0884808013355594,-7.760250332401693e-05
2.0934891485809684,-0.00015299646957225602
2.0984974958263773,-0.00022817229301476247
2.1035058430717863,-0.00030302278774656184
2.1085141903171953,-0.0003774412317172897
2.1135225375626043,-0.0004513215188957976
2.1185308848080133,-0.0005245583105564372
2.1235392320534223,-0.0005970471854713209
2.1285475792988313,-0.0006686847887943952
2.1335559265442403,-0.0007393689794250974
2.1385642737896493,-0.0008089989756414162
2.1435726210350583,-0.0008774754987947643
2.1485809682804673,-0.0009447009148617604
2.1535893155258763,-0.0010105793736511
2.1585976627712853,-0.0010750169454670335
2.1636060100166943,-0.001137921755034597
2.1686143572621033,-0.001199204112495642
2.1736227045075123,-0.0012587766412888932
2.1786310517529217,-0.001316554402731701
2.1836393989983307,-0.001372455017125858
2.1886477462437397,-0.0014263987812148113
2.1936560934891487,-0.0014783087818247918
2.1986644407345577,-0.0015281110055278414
2.2036727879799667,-0.0015757344441703685
2.2086811352253757,-0.0016211111961167788
2.2136894824707847,-0.001664176563063822
2.2186978297161937,-0.0017048691422876182
2.2237061769616027,-0.0017431309141918382
2.2287145242070117,-0.0017789073250322103
2.2337228714524207,-0.001812147364699407
2.2387312186978297,-0.0018428036394494075
2.2437395659432386,-0.0018708324394776472
2.2487479131886476,-0.0018961938012402228
2.2537562604340566,-0.001918851564422017
2.2587646076794656,-0.0019387734232556174
2.2637729549248746,-0.0019559309688851724
2.2687813021702836,-0.0019702996826202884
2.2737896494156926,-0.0019818584653852164
2.2787979966611016,-0.001990585123392041
2.2838063439065106,-0.0019964221045170568
2.28881469115192,-0.001999060098611276
2.293823038397329,-0.0019968024031699664
2.298831385642738,-0.0019816564858253826
2.303839732888147,-0.001922114548008228
2.308848080133556,-0.0017153444427499443
2.313856427378965,-0.0010873128920327261
2.318864774624374,0.0005442185917642459
2.323873121869783,0.004118727031827698
2.328881469115192,0.010642727726535576
2.333889816360601,0.020393950272068122
2.33889816360601,0.03194832096092952
2.343906510851419,0.04195058789033193
2.348914858096828,0.04638182555068958
2.353923205342237,0.042806127636410174
2.358931552587646,0.03186626851814184
2.363939899833055,0.016736948681786365
2.368948247078464,0.001098105811578461
2.373956594323873,-0.012599881919223099
2.378964941569282,-0.023464527573630024
2.383973288814691,-0.03144305839730922
2.3889816360601,-0.0365696267550478
2.393989983305509,-0.038749802319749775
2.3989983305509184,-0.037973378022981175
2.4040066777963274,-0.03457778002421232
2.4090150250417364,-0.02930991398836565
2.4140233722871454,-0.023162591704976112
2.4190317195325544,-0.01710540371166263
2.4240400667779634,-0.011854421890668182
2.4290484140233723,-0.0077687109003756645
2.4340567612687813,-0.0048805839525729615
2.4390651085141903,-0.0030080293550099287
2.4440734557595993,-0.0018824462281139328
2.4490818030050083,-0.0012445260336363794
2.4540901502504173,-0.000892767664610619
2.4590984974958263,-0.0006930425702481532
2.4641068447412353,-0.0005667255761513324
2.4691151919866443,-0.0004726266139573823
2.4741235392320533,-0.00039130120327987935
2.4791318864774623,-0.0003144502849074788
2.4841402337228713,-0.00023888462567819548
2.4891485809682803,-0.00016352879226229
2.4941569282136893,-8.810103626692256e-05
2.4991652754590983,-1.2591277097335048e-05
2.5041736227045073,6.292553527584586e-05
2.5091819699499167,0.0001383501098258346
2.5141903171953257,0.00021357688615022488
2.5191986644407347,0.0002884990374891685
2.5242070116861437,0.00036300982658417846
2.5292153589315527,0.00043700303192228355
2.5342237061769617,0.0005103731565636615
2.5392320534223707,0.0005830155896171293
2.5442404006677797,0.000654826757358289
2.5492487479131887,0.0007257042712268287
2.5542570951585977,0.0007955470738610329
2.5592654424040067,0.0008642555831924441
2.5642737896494157,0.0009317318344311357
2.5692821368948247,0.0009978796197442968
2.5742904841402336,0.001062604625429647
2.5792988313856426,0.0011258145663881854
2.5843071786310516,0.00118741931770455
2.5893155258764606,0.0012473310431473808
2.5943238731218696,0.0013054643204064706
2.5993322203672786,0.0013617362628881406
2.6043405676126876,0.0014160666378951838
2.6093489148580966,0.0014683779810228746
2.6143572621035056,0.0015185957066079392
2.6193656093489146,0.00156664821407301
2.624373956594324,0.0016124669900149376
2.629382303839733,0.0016559867058913802
2.634390651085142,0.001697145311166454
2.639398998330551,0.0017358841217825478
2.64440734557596,0.001772147903832224
2.649415692821369,0.0018058849523108849
2.654424040066778,0.0018370471648379138
2.659432387312187,0.0018655901102411902
2.664440734557596,0.0018914730919071799
2.669449081803005,0.0019146592058062867
2.674457429048414,0.0019351153931107207
2.679465776293823,0.0019528124873298715
2.684474123539232,0.001967725255895975
2.689482470784641,0.001979832436140778
2.69449081803005,0.0019891167656119154
2.699499165275459,0.001995565006685762
2.704507512520868,0.001999167965441675
2.709515859766277,0.001999920504770712
2.714524207011686,0.0019978215517001364
2.719532554257095,0.0019928740989232645
2.724540901502504,0.0019850852005324753
2.729549248747913,0.0019744659619614644
2.7345575959933224,0.0019610315241510843
2.7395659432387314,0.0019448010419613518
2.7445742904841404,0.0019257976568603874
2.7495826377295494,0.001904048463929247
2.7545909849749584,0.001879584473229677
2.7595993322203674,0.0018524405655898789
2.7646076794657763,0.001822655442871325
2.7696160267111853,0.0017902715727875322
2.7746243739565943,0.0017553351283534748
2.7796327212020033,0.0017178959220519668
2.7846410684474123,0.0016780073348108806
2.7896494156928213,0.0016357262398924675
2.7946577629382303,0.0015911129218032967
2.7996661101836393,0.0015442309903404318
2.8046744574290483,0.0014951472898964012
2.8096828046744573,0.0014439318041522692
2.8146911519198663,0.0013906575562947045
2.8196994991652753,0.0013354005048993103
2.8247078464106843,0.0012782394356286675
2.8297161936560933,0.001219255848899513
2.8347245409015023,0.0011585338436792098
2.8397328881469113,0.0010961599975771996
2.8447412353923207,0.0010322232434023962
2.8497495826377297,0.0009668147423625328
2.8547579298831387,0.0009000277540862498
2.8597662771285477,0.0008319575036532485
2.8647746243739567,0.0007627010458220988
2.8697829716193657,0.0006923571266492856
2.8747913188647747,0.000621026042696798
2.8797996661101837,0.0005488094980290036
2.8848080133555927,0.00047581045920270035
2.8898163606010017,0.0004021330084571053
2.8948247078464107,0.00032788219531309815
2.8998330550918197,0.0002531638867933132
2.9048414023372287,0.00017808461647663408
2.9098497495826376,0.0001027514326023112
2.9148580968280466,2.727174544027469e-05
2.9198664440734556,-4.8246825854736904e-05
2.9248747913188646,-0.00012369660668687656
2.9298831385642736,-0.00019897002054193686
2.9348914858096826,-0.0002739597423702527
2.9398998330550916,-0.00034855885161106574
2.9449081803005006,-0.00042266098464016643
2.9499165275459096,-0.0004961604864234556
2.954924874791319,-0.0005689525611602016
2.959933222036728,-0.0006409334217011671
2.964941569282137,-0.000712000437528666
2.969949916527546,-0.0007820522810874219
2.974958263772955,-0.0008509890722576949
2.979966611018364,-0.000918712520764643
2.984974958263773,-0.000985126066320879
2.989983305509182,-0.001050135016302404
2.994991652754591,-0.0011136466807616248
3.0,-0.001175570504584945
